Key	English
NED/Ned_Salesman_Trapper_Option_003	Nevermind
NED/Ned_Salesman_Trapper_Response_000_000	Yeah, mate. I'll buy anything you've hunted at a premium.
NED/Ned_Salesman_Trapper_Response_001_000	Let's see what we can do for you.
NED/Ned_Salesman_Trapper_Response_003_000	<wave>Good hunting, mate.
NED/NothingToGiveTrapper_Intro_000	<sigh>Oh, what? You've got nothing for me?
NED/NothingToGiveTrapper_Intro_001	<no>Righto, mate.
NED/RandomConvo 0_Intro_000	Stay alert, <PlayerName>.
NED/RandomConvo 0_Intro_001	<yes>Threats can emerge from anywhere out here.
NED/RandomConvo 1_Intro_000	<no>There ain't nothing like living off the land.
NED/RandomConvo 1_Intro_001	It's bloody thrilling!
NED/RandomConvo 10_Intro_000	Maintaining your equipment is not only Mission-Critical, it’s also the best way to spend a Sundy arvo.
NED/RandomConvo 10_Intro_001	<yes>Fact. 
NED/RandomConvo 11_Intro_000	I reckon everyone back in <SouthCity> needs to come here for a night or two.
NED/RandomConvo 11_Intro_001	When you're on <IslandName> you feel alive!
NED/RandomConvo 12_Intro_000	I've been coming to <IslandName> for years now.
NED/RandomConvo 12_Intro_001	It's nice to see some friendly faces when I come visit now.
NED/RandomConvo 13_Intro_000	<no>You should never doubt yourself <PlayerName>.
NED/RandomConvo 13_Intro_001	<no>You’re just not good enough for that yet.þ
NED/RandomConvo 14_Intro_000	<proud>The key to victory is always winning your battles!
NED/RandomConvo 15_Intro_000	The birds around here are hard to sneak up on...
NED/RandomConvo 15_Intro_001	I wonder if there is a way to attact them into a trap?
NED/RandomConvo 15_Intro_002	What do birds eat again?
NED/RandomConvo 16_Intro_000	You ever see something strange out here at night?
NED/RandomConvo 16_Intro_001	No, I don't mean me.
NED/RandomConvo 17_Intro_000	<proud>I never run away from a challenge.
NED/RandomConvo 17_Intro_001	Unless that challenge has big teeth and it's way to close.
NED/RandomConvo 18_Intro_000	It's so good to see a youngen like yourself out here exploring.
NED/RandomConvo 18_Intro_001	We need more people like you, <PlayerName>.
NED/RandomConvo 2_Intro_000	<no>Weapons aren’t toys you know.
NED/RandomConvo 2_Intro_001	<yes>They are tools we use to defend ourselves and hunt for food.
NED/RandomConvo 3_Intro_000	Where am I from?
NED/RandomConvo 3_Intro_001	I'm from the wilds, mate.
NED/RandomConvo 3_Intro_002	Grew up wild and I'll bloody die wild.
NED/RandomConvo 4_Intro_000	<PlayerName>, you've got heart,  anybody can see that.
NED/RandomConvo 4_Intro_001	<yes>Fine quality in a person.
NED/RandomConvo 5_Intro_000	I’m not the strongest swimmer.
NED/RandomConvo 5_Intro_001	<worried>I steer clear of <animalName>.
NED/RandomConvo 5_Intro_002	<proud>They stay in the water and I stay on the land.
NED/RandomConvo 6_Intro_000	<no>Never smile at a <animalName>.
NED/RandomConvo 6_Intro_001	<no>And you certainly don't want to see them smile back at you!
NED/RandomConvo 7_Intro_000	Hunting is a fine sport, <PlayerName>.
NED/RandomConvo 7_Intro_001	<proud>But there is one thing I can't hunt down...
NED/RandomConvo 7_Intro_002	<haha>A true blue challenge.
NED/RandomConvo 8_Intro_000	If I had any advice for a whipper snapper like yourself it'd be this;
NED/RandomConvo 8_Intro_001	Find a passion,  and hold on to it like it owes you something!
NED/RandomConvo 8_Intro_002	Go at it tooth and nail! <pumped>
NED/RandomConvo 9_Intro_000	<proud>Weapons and me go together like spaghetti and blankets.
NED/SkyFest_AfterNoon_005_Intro_000	Happy <SkyFest>!
NED/SkyFest_Morning_005_Intro_000	Happy <SkyFest>!
NED/SkyFest_Night_005_Intro_000	It’s amazing to see the sky like this!
NED/SkyFest_Night_005_Intro_001	<yes>I always love a good <SkyFest> celebration.
NED/SkyFest_Night_005_Intro_002	<glee>>But I reckon a <SkyFest> on <IslandName> will always be the best kind of <SkyFest>.
NED/SkyFest_Noon_005_Intro_000	Nice <Kite>, mate!
NED/SomethingToSellTrapper_Intro_000	Very nice indeed.
NED/SomethingToSellTrapper_Intro_001	Tell you what, how does <$> sound?
NED/SomethingToSellTrapper_Option_000	Deal.
NED/SomethingToSellTrapper_Option_001	No Deal.
NED/SomethingToSellTrapper_Response_000_000	You beauty!
NED/SomethingToSellTrapper_Response_000_001	I'll take these items and here is your <$> .
NED/SomethingToSellTrapper_Response_000_002	Pleasure as always, <PlayerName>.
NED/SomethingToSellTrapper_Response_001_000	<no>Righto.
NED/SomethingToSellTrapper_Response_001_001	<wave>See you around, <PlayerName>.
NED/TotalEqualsZeroTrapper_Intro_000	All right... Lets see...
NED/TotalEqualsZeroTrapper_Intro_001	It seems these items aren't worth anything, but I can still take them off your hands if you don't want them?
NED/TotalEqualsZeroTrapper_Option_000	Yes, I dont want them.
NED/TotalEqualsZeroTrapper_Option_001	I'll have them back thanks.
NED/TotalEqualsZeroTrapper_Response_000_000	Righto, mate.
NED/TotalEqualsZeroTrapper_Response_000_001	Cheers.
NED/TotalEqualsZeroTrapper_Response_001_000	That's fine, please return if you wish to sell anything else.
NED/TotalEqualsZeroTrapper_Response_001_001	Thank you for visiting John's Goods!
NED/Trapper AfterCraftingItem_Intro_000	There you go, mate!
NED/Trapper AfterCraftingItem_Intro_001	There is your <itemName>!
NED/Trapper AfterCraftingItem_Intro_002	<proud>What do you reckon? Pretty good, eh?
NED/Trapper AfterCraftingItem_Intro_003	Righto, is that all you need?
NED/Trapper AfterCraftingItem_Option_000	Make something else
NED/Trapper AfterCraftingItem_Option_001	All done.
NED/Trapper AfterCraftingItem_Response_000_000	Alright then.
NED/Trapper AfterCraftingItem_Response_001_000	Righto, mate.
NICK/Nick_Salesman_Convo_Intro_000	<haha>Ho! Ho! Ho!
NICK/Nick_Salesman_Convo_Intro_001	Hello there, <PlayerName>!
NICK/Nick_Salesman_Convo_Intro_002	I hope you're being nice today!
NICK/Nick_Salesman_Convo_Option_000	Can you make me something?
NICK/Nick_Salesman_Convo_Option_001	How's your holidays?
NICK/Nick_Salesman_Convo_Option_002	Nevermind
NICK/Nick_Salesman_Convo_Response_000_000	Here's my list.
NICK/Nick_Salesman_Convo_Response_000_001	Check it twice!
NICK/Nick_Salesman_Convo_Response_001_000	<haha>Ho! Ho! Ho!
NICK/Nick_Salesman_Convo_Response_001_001	<glee>I love it here on <IslandName>!
NICK/Nick_Salesman_Convo_Response_001_002	<shock>Oh!
NICK/Nick_Salesman_Convo_Response_001_003	That reminds me!
NICK/Nick_Salesman_Convo_Response_001_004	<worried>It seems some of my White <animalName> have gone missing.
NICK/Nick_Salesman_Convo_Response_001_005	<shy>I’m sure they will come back eventually.
NICK/Nick_Salesman_Convo_Response_001_006	But if you see one, would you be so kind as to catch one and drop it off at an <itemName>?
NICK/Nick_Salesman_Convo_Response_001_007	<glee>Thanks a lot <PlayerName>!
NICK/Nick_Salesman_Convo_Response_001_008	You’ve always been very nice!
NICK/Nick_Salesman_Convo_Response_001_009	<haha>Ho! Ho! Ho!
NICK/Nick_Salesman_Convo_Response_002_000	<wave>Have a rippa!
Npc14/NothingToGiveFishingComp_Intro_000	Oh, you don't have any fish for me?
Npc14/NothingToGiveFishingComp_Intro_001	<no>I'll just have to catch them myself!
Npc15/15 NPC_Nancy_Introduction_Intro_000	<wave>Hello there.
Npc15/15 NPC_Nancy_Introduction_Intro_001	My name is Nancy and welcome to <IslandName>’s Airport!
Npc15/15 NPC_Nancy_Introduction_Intro_002	<glee>If you would like to take a day trip in the <AirShip>, I will be your pilot.
Npc15/15 NPC_Nancy_Introduction_Intro_003	You can buy a <itemName> here at the counter.
Npc15/15 NPC_Nancy_Introduction_Intro_004	You’ll only need one <itemName> per trip.
Npc15/15 NPC_Nancy_Introduction_Intro_005	So, you can bring along as many people as you like with you.
Npc15/15 NPC_Nancy_Introduction_Intro_006	Oh, and please keep in mind that the Airport will only offer day trips on Sundays.
Npc15/AirportKeeperConvo_Intro_000	Welcome to <IslandName> Airport.
Npc15/AirportKeeperConvo_Intro_001	We're offering day trips today!
Npc15/AirportKeeperConvo_Intro_002	So, if you would like to take a trip, just make your way through the door into the <AirShip>
Npc15/AirportKeeperConvo_Intro_003	<yes>Oh, and make sure you have your <itemName> ready to show once you're inside.
PLAYER/ConfirmDeedNotServer_Intro_000	This deed is for my island.
PLAYER/ConfirmDeedNotServer_Intro_001	I should probably place it there.
PLAYER/ConfirmDeedPlacement_Intro_000	Is this a good place for the <currentItemInHand>?
PLAYER/ConfirmDeedPlacement_Option_000	Yes
PLAYER/ConfirmDeedPlacement_Option_001	No
PLAYER/ConstructionBox_Needs Items_Intro_000	Building materials are required to begin construction.
PLAYER/ConstructionBox_Needs Items_Intro_001	Should I place building materials inside?
PLAYER/ConstructionBox_Needs Items_Option_000	Place Items
PLAYER/ConstructionBox_Needs Items_Option_001	Nevermind.
PLAYER/ConstructionBoxFull_Intro_000	All the materials are here. 
PLAYER/ConstructionBoxFull_Intro_001	Construction will start tomorrow.
PLAYER/ConstructionBoxOnceCompleted_Intro_000	All the required construction materials have been deposited!
PLAYER/ConstructionBoxOnceCompleted_Intro_001	Construction can begin tomorrow.
PLAYER/InventoryFullBugOrFish_Intro_000	My pockets are full...
PLAYER/InventoryFullBugOrFish_Intro_001	Should I swap something to make room for this <itemName>?
PLAYER/InventoryFullBugOrFish_Option_000	Yes.
PLAYER/InventoryFullBugOrFish_Option_001	No.
PLAYER/Telebox Once Completed_Intro_000	That seems to have done it!
PLAYER/Telebox Once Completed_Intro_001	What happens next?
PLAYER/TeleboxNeedsItems_Intro_000	This thing looks broken. There are parts missing.
PLAYER/TeleboxNeedsItems_Intro_001	Should I place something inside?
PLAYER/TeleboxNeedsItems_Option_000	Place Items
PLAYER/TeleboxNeedsItems_Option_001	Nevermind.
PLAYER/TeleCallerDoesn'tWork_Intro_000	It doesn't work right now...
PLAYER/TeleJumperCreateSignal_Intro_000	Creating new signal...
PLAYER/TeleJumperNoNetwork_Intro_000	It says there is no "network"?
PLAYER/TeleJumperNoSignal_Intro_000	Attempting to call signal...
PLAYER/TeleJumperNoSignal_Intro_001	No signal found...
PLAYER/TeleJumperYesSignal_Intro_000	Signal Found!
PLAYER/TeleJumperYesSignal_Intro_001	Redirected now.
PLAYER/UseTeleJumper_Intro_000	Tele-Jump Services. How may I assist you?
PLAYER/UseTeleJumper_Option_000	Call a Tower
PLAYER/UseTeleJumper_Option_001	Call Signal
PLAYER/UseTeleJumper_Option_002	Create Signal
PLAYER/UseTeleJumper_Option_003	Nevermind
PLAYER/WishingWell_BountifulWish_Intro_000	A <BountifulWish> will make fish and bugs more common, as well as make rare sparkling fish and bugs appear.
PLAYER/WishingWell_BountifulWish_Intro_001	Only one wish will take effect at a time...
PLAYER/WishingWell_BountifulWish_Option_000	Make this wish!
PLAYER/WishingWell_BountifulWish_Option_001	A different wish...
PLAYER/WishingWell_BountifulWish_Response_000_000	I dropped my <Dinks> and made my wish...
PLAYER/WishingWell_BountifulWish_Response_000_001	It will come true tomorrow...
PLAYER/WishingWell_DangerousWish_Intro_000	A <DangerousWish> will make enemy attacks twice as strong, but enemies will drop twice as many drops. Hunters might appear more often...
PLAYER/WishingWell_DangerousWish_Intro_001	Only one wish will take effect at a time...
PLAYER/WishingWell_DangerousWish_Option_000	Make this wish!
PLAYER/WishingWell_DangerousWish_Option_001	A different wish...
PLAYER/WishingWell_DangerousWish_Response_000_000	I dropped my <Dinks> and made my wish...
PLAYER/WishingWell_DangerousWish_Response_000_001	It will come true tomorrow...
PLAYER/WishingWell_Fortuitous_Intro_000	A <FortuitousWish> will make your luck increase. This will make rare occurrences more common.
PLAYER/WishingWell_Fortuitous_Intro_001	Only one wish will take effect at a time...
PLAYER/WishingWell_Fortuitous_Option_000	Make this wish!
PLAYER/WishingWell_Fortuitous_Option_001	A different wish...
PLAYER/WishingWell_Fortuitous_Response_000_000	I dropped my <Dinks> and made my wish...
PLAYER/WishingWell_Fortuitous_Response_000_001	It will come true tomorrow...
PLAYER/WishingWell_MakeAWish_Intro_000	<GetCurrentWish>þ
PLAYER/WishingWell_MakeAWish_Intro_001	Should I drop <WishingWellPrice> and make a wish?
PLAYER/WishingWell_MakeAWish_Option_000	Peaceful Wish
PLAYER/WishingWell_MakeAWish_Option_001	Dangerous Wish
PLAYER/WishingWell_MakeAWish_Option_002	Bountiful Wish
PLAYER/WishingWell_MakeAWish_Option_003	More...
PLAYER/WishingWell_MakeAWish_Option_004	No wish
PLAYER/WishingWell_MakeAWishPage2_Intro_000	Should I drop <WishingWellPrice> and make a wish?
PLAYER/WishingWell_MakeAWishPage2_Option_000	Fortuitous Wish
PLAYER/WishingWell_MakeAWishPage2_Option_001	Spotless Wish
PLAYER/WishingWell_MakeAWishPage2_Option_002	Regretful Wish
PLAYER/WishingWell_MakeAWishPage2_Option_003	No wish
PLAYER/WishingWell_NotEnoughMoney_Intro_000	<GetCurrentWish>þ
PLAYER/WishingWell_NotEnoughMoney_Intro_001	I don't have enough <Dinks> to make a wish...
PLAYER/WishingWell_PeacefulWish_Intro_000	A <PeacefulWish> will stop wild animals from attacking you, unless you attack them. No Hunters will visit your island.
PLAYER/WishingWell_PeacefulWish_Intro_001	Only one wish will take effect at a time...
PLAYER/WishingWell_PeacefulWish_Option_000	Make this wish!
PLAYER/WishingWell_PeacefulWish_Option_001	A different wish...
PLAYER/WishingWell_PeacefulWish_Response_000_000	I dropped my <Dinks> and made my wish...
PLAYER/WishingWell_PeacefulWish_Response_000_001	It will come true tomorrow...
PLAYER/WishingWell_RegretfulWish_Intro_000	A <RegretfulWish> will make things return to normal, as if you have never made a wish.
PLAYER/WishingWell_RegretfulWish_Intro_001	Only one wish will take effect at a time...
PLAYER/WishingWell_RegretfulWish_Option_000	Make this wish!
PLAYER/WishingWell_RegretfulWish_Option_001	A different wish...
PLAYER/WishingWell_RegretfulWish_Response_000_000	I dropped my <Dinks> and made my wish...
PLAYER/WishingWell_RegretfulWish_Response_000_001	It will come true tomorrow...
PLAYER/WishingWell_Spotless_Intro_000	A <SpotlessWish> will keep the island nice and tidy. Animals will no longer leave droppings, Wild animals will not appear on pathing or mowed grass.
PLAYER/WishingWell_Spotless_Intro_001	Only one wish will take effect at a time...
PLAYER/WishingWell_Spotless_Option_000	Make this wish!
PLAYER/WishingWell_Spotless_Option_001	A different wish...
PLAYER/WishingWell_Spotless_Response_000_000	I dropped my <Dinks> and made my wish...
PLAYER/WishingWell_Spotless_Response_000_001	It will come true tomorrow...
PLAYER/WishingWellWishAlreadyMade_Intro_000	A wish has already been made today...
RANDOMISED/Afternoon_Greeting 0_Intro_000	The suns getting low.
RANDOMISED/Afternoon_Greeting 0_Option_000	<chat>
RANDOMISED/Afternoon_Greeting 0_Option_001	<jobCondition>
RANDOMISED/Afternoon_Greeting 0_Option_002	<hangOut>
RANDOMISED/Afternoon_Greeting 0_Option_003	<cancel>
RANDOMISED/Afternoon_Greeting 0_Response_003_000	<thinking>Well, I guess it's been a good day!
RANDOMISED/Afternoon_Greeting 1_Intro_000	I love sunsets! That orange glow warms my soul!
RANDOMISED/Afternoon_Greeting 1_Option_000	<chat>
RANDOMISED/Afternoon_Greeting 1_Option_001	<jobCondition>
RANDOMISED/Afternoon_Greeting 1_Option_002	<hangOut>
RANDOMISED/Afternoon_Greeting 1_Option_003	<cancel>
RANDOMISED/Afternoon_Greeting 1_Response_003_000	<glee>Have a good arvo!
RANDOMISED/Afternoon_Greeting 2_Intro_000	Good afternoon, <PlayerName>!
RANDOMISED/Afternoon_Greeting 2_Option_000	<chat>
RANDOMISED/Afternoon_Greeting 2_Option_001	<jobCondition>
RANDOMISED/Afternoon_Greeting 2_Option_002	<hangOut>
RANDOMISED/Afternoon_Greeting 2_Option_003	<cancel>
RANDOMISED/Afternoon_Greeting 2_Response_003_000	Sun will be down soon, be carefull, <PlayerName>.
RANDOMISED/Afternoon_Greeting 3_Intro_000	Sunset all ready!? It feels like the day just started!
RANDOMISED/Afternoon_Greeting 3_Option_000	<chat>
RANDOMISED/Afternoon_Greeting 3_Option_001	<jobCondition>
RANDOMISED/Afternoon_Greeting 3_Option_002	<hangOut>
RANDOMISED/Afternoon_Greeting 3_Option_003	<cancel>
RANDOMISED/Afternoon_Greeting 3_Response_003_000	<haha>Maybe I need to manage my time a bit better, eh?
RANDOMISED/Afternoon_Greeting 4_Intro_000	Sunset all ready!? It feels like the day just started!
RANDOMISED/Afternoon_Greeting 4_Option_000	<chat>
RANDOMISED/Afternoon_Greeting 4_Option_001	<jobCondition>
RANDOMISED/Afternoon_Greeting 4_Option_002	<hangOut>
RANDOMISED/Afternoon_Greeting 4_Option_003	<cancel>
RANDOMISED/Afternoon_Greeting 4_Response_003_000	<thinking>Maybe I need to manage my time a bit better, eh?
RANDOMISED/Afternoon_Greeting 5_Intro_000	The sun will be down soon, so please be careful! <yes> 
RANDOMISED/Afternoon_Greeting 5_Option_000	<chat>
RANDOMISED/Afternoon_Greeting 5_Option_001	<jobCondition>
RANDOMISED/Afternoon_Greeting 5_Option_002	<hangOut>
RANDOMISED/Afternoon_Greeting 5_Option_003	<cancel>
RANDOMISED/Afternoon_Greeting 5_Response_003_000	<wave>Stay safe, <PlayerName>.
RANDOMISED/Cold_Greeting 0_Intro_000	It's a bit chilly, isn't it.
RANDOMISED/Cold_Greeting 0_Option_000	<chat>
RANDOMISED/Cold_Greeting 0_Option_001	<jobCondition>
RANDOMISED/Cold_Greeting 0_Option_002	<hangOut>
RANDOMISED/Cold_Greeting 0_Option_003	<cancel>
RANDOMISED/Cold_Greeting 0_Response_003_000	Stay warm, <PlayerName>! <wave>
RANDOMISED/Cold_Greeting 1_Intro_000	Brrrrr...
RANDOMISED/Cold_Greeting 1_Intro_001	Hey <PlayerName>
RANDOMISED/Cold_Greeting 1_Option_000	<chat>
RANDOMISED/Cold_Greeting 1_Option_001	<jobCondition>
RANDOMISED/Cold_Greeting 1_Option_002	<hangOut>
RANDOMISED/Cold_Greeting 1_Option_003	<cancel>
